"Termin";"Temperatur-Mittel";"Min.Temp. 5cm";"Max. Temp.";"Min. Temp.";"Niederschlag";"Niederschl. Ind";"Gesamtschnee";"Luftdruck";"Luftfeuchte";"Dampfdruck";"Luftdruck red";"Sonnenschein";"Bewoelkung";"Wind-Mittel";"Maximum Windspitze";"Qualitaet";"Klimaeinschaetzung";"Schneefallgrenze";"Grosswetterlage"
"13.08.1995";"20,2";"18,7";"24,6";"18,0";"2,7";"6";"0";"956,4";"72,0";"17,30";"1016,0";"3,0";"7,7";"1,6";"5,1";"10";"sommerlich";"3307";"BM"
"14.08.1995";"17,3";"16,2";"20,1";"16,3";"18,1";"6";"0";"955,5";"96,0";"19,10";"1015,6";"1,5";"8,0";"1,5";"6,2";"10";"herbstlich";"3311";"BM"
"15.08.1995";"18,4";"15,3";"21,6";"15,3";"0,0";"0";"0";"957,7";"63,0";"13,00";"1017,9";"6,0";"6,3";"1,5";"6,2";"10";"sommerlich";"";"BM"
"16.08.1995";"15,0";"13,0";"18,3";"13,5";"19,5";"6";"0";"957,2";"82,0";"14,20";"1018,1";"0,2";"5,7";"1,2";"6,2";"10";"herbstlich";"2477";"BM"
"17.08.1995";"16,3";"11,7";"20,2";"12,1";"0,0";"0";"0";"956,2";"73,0";"13,00";"1016,7";"7,6";"3,7";"2,4";"8,2";"10";"sommerlich";"";"NEA"
"18.08.1995";"19,5";"12,4";"24,3";"13,2";"0,0";"0";"0";"954,8";"63,0";"13,80";"1014,5";"10,0";"3,0";"2,3";"7,7";"10";"sommerlich";"";"NEA"
"19.08.1995";"20,4";"13,9";"24,8";"15,0";"0,0";"0";"0";"954,4";"66,0";"15,30";"1013,9";"9,5";"6,0";"1,2";"6,2";"10";"sommerlich";"";"NEA"
"20.08.1995";"18,3";"14,3";"20,5";"15,0";"0,0";"6";"0";"955,5";"80,0";"16,60";"1015,5";"1,3";"7,3";"1,1";"4,6";"10";"herbstlich";"3121";"NEA"
"21.08.1995";"18,4";"14,9";"20,7";"16,0";"2,2";"6";"0";"956,0";"86,0";"18,40";"1016,0";"3,4";"4,3";"0,9";"4,1";"10";"herbstlich";"3305";"NEA"
"22.08.1995";"21,4";"15,2";"25,9";"16,0";"0,0";"0";"0";"953,5";"73,0";"18,30";"1012,7";"9,0";"4,0";"1,7";"7,2";"10";"sommerlich";"";"NEA"
"23.08.1995";"21,2";"15,4";"27,8";"16,4";"2,3";"6";"0";"952,1";"66,0";"16,50";"1011,3";"6,7";"4,7";"2,0";"8,2";"10";"sommerlich";"3345";"NEA"
"24.08.1995";"19,2";"15,2";"23,0";"16,0";"0,1";"6";"0";"952,3";"73,0";"16,40";"1011,9";"4,7";"6,0";"2,3";"7,2";"10";"sommerlich";"3129";"NWZ"
"25.08.1995";"17,8";"16,3";"20,6";"16,5";"4,6";"6";"0";"953,0";"82,0";"17,00";"1012,9";"2,1";"6,7";"2,5";"9,8";"10";"herbstlich";"3071";"NWZ"
"26.08.1995";"17,0";"14,4";"19,5";"14,9";"0,6";"6";"0";"953,3";"73,0";"14,00";"1013,5";"4,4";"6,7";"3,0";"10,3";"10";"herbstlich";"2673";"NWZ"
"27.08.1995";"16,6";"14,2";"18,6";"14,2";"23,7";"6";"0";"950,3";"70,0";"13,20";"1010,4";"1,9";"7,3";"3,2";"9,8";"10";"herbstlich";"2526";"NWZ"
"28.08.1995";"10,1";"9,0";"16,4";"9,3";"12,0";"6";"0";"948,6";"86,0";"10,80";"1010,1";"4,1";"6,7";"3,4";"10,8";"10";"andeutungsweise herbstlich";"1650";"NZ"
"29.08.1995";"9,4";"8,3";"10,6";"8,8";"19,5";"6";"0";"952,6";"96,0";"11,40";"1014,5";"0,0";"7,3";"3,2";"9,8";"10";"andeutungsweise herbstlich";"1675";"NZ"
"30.08.1995";"10,3";"7,5";"14,0";"7,9";"1,6";"6";"0";"957,2";"75,0";"9,30";"1019,2";"5,1";"7,0";"2,1";"7,7";"10";"andeutungsweise herbstlich";"1497";"NZ"
"31.08.1995";"8,7";"7,9";"13,2";"7,9";"6,1";"6";"0";"955,9";"90,0";"10,30";"1018,2";"2,3";"6,3";"2,3";"6,7";"10";"andeutungsweise herbstlich";"1458";"NZ"
"01.09.1995";"10,6";"7,6";"11,7";"7,9";"9,0";"6";"0";"951,6";"83,0";"10,30";"1013,1";"0,0";"8,0";"4,7";"10,8";"10";"andeutungsweise herbstlich";"1685";"TM"
"02.09.1995";"12,6";"10,2";"14,5";"11,6";"0,4";"6";"0";"951,8";"80,0";"11,80";"1012,9";"0,1";"7,7";"2,5";"8,2";"10";"andeutungsweise herbstlich";"1989";"TM"
"03.09.1995";"12,6";"8,5";"17,3";"9,1";"0,0";"6";"0";"946,6";"77,0";"11,30";"1007,4";"3,2";"6,3";"2,2";"10,8";"10";"herbstlich";"1940";"TM"
"04.09.1995";"10,4";"9,2";"13,1";"9,3";"0,4";"6";"0";"946,8";"77,0";"9,80";"1008,1";"4,5";"4,3";"3,5";"9,3";"10";"andeutungsweise herbstlich";"1559";"TM"
"05.09.1995";"12,8";"5,2";"17,8";"6,0";"0,0";"6";"0";"945,2";"67,0";"9,50";"1005,9";"10,7";"4,0";"1,1";"5,1";"10";"herbstlich";"1787";"TM"
"06.09.1995";"15,0";"9,7";"19,7";"10,5";"0,0";"6";"0";"945,1";"70,0";"11,70";"1005,2";"7,2";"4,7";"0,8";"3,1";"10";"sommerlich";"2235";"TB"
"07.09.1995";"15,8";"9,0";"24,6";"10,5";"0,2";"6";"0";"941,7";"65,0";"11,60";"1001,5";"9,7";"5,0";"2,3";"20,6";"10";"sommerlich";"2272";"TB"
"08.09.1995";"16,5";"11,4";"21,4";"12,9";"0,6";"6";"0";"943,4";"63,0";"11,80";"1003,1";"6,1";"6,7";"2,7";"10,8";"10";"sommerlich";"2349";"TB"
"09.09.1995";"13,4";"12,0";"16,4";"11,9";"1,0";"6";"0";"953,2";"78,0";"12,30";"1014,2";"4,4";"4,7";"3,3";"13,4";"10";"andeutungsweise herbstlich";"2095";"TB"
"10.09.1995";"14,4";"7,1";"19,4";"7,6";"0,0";"0";"0";"952,1";"75,0";"11,90";"1012,8";"2,6";"5,0";"1,3";"5,1";"10";"herbstlich";"";"TB"
"11.09.1995";"17,0";"9,2";"21,4";"9,8";"0,0";"6";"0";"952,5";"72,0";"13,50";"1012,6";"6,9";"4,7";"1,2";"6,7";"10";"sommerlich";"2649";"TB"
"12.09.1995";"17,6";"11,0";"21,5";"12,0";"0,0";"6";"0";"953,2";"77,0";"15,30";"1013,2";"5,8";"5,0";"1,2";"5,7";"10";"sommerlich";"2897";"TB"
"13.09.1995";"15,0";"14,3";"17,8";"14,0";"1,8";"6";"0";"948,6";"87,0";"15,30";"1008,9";"0,0";"7,0";"1,5";"10,3";"10";"andeutungsweise herbstlich";"2603";"TB"
"14.09.1995";"12,6";"11,4";"14,1";"11,7";"4,4";"6";"0";"951,2";"92,0";"13,40";"1012,2";"0,0";"8,0";"1,6";"4,1";"10";"andeutungsweise herbstlich";"2215";"TB"
"15.09.1995";"12,9";"10,9";"17,0";"11,1";"0,1";"6";"0";"949,2";"82,0";"12,30";"1010,0";"2,4";"4,7";"1,3";"5,7";"10";"andeutungsweise herbstlich";"2086";"TB"
"16.09.1995";"14,6";"7,6";"19,4";"8,1";"1,6";"6";"0";"950,2";"76,0";"11,90";"1010,7";"9,0";"5,0";"1,0";"5,1";"10";"sommerlich";"2282";"TB"
"17.09.1995";"15,2";"11,5";"19,3";"12,0";"0,0";"0";"0";"954,8";"76,0";"12,80";"1015,5";"8,6";"2,7";"1,4";"6,2";"10";"sommerlich";"";"HNFZ"
"18.09.1995";"15,5";"10,8";"20,1";"10,8";"0,0";"0";"0";"955,2";"75,0";"12,90";"1015,8";"7,2";"4,3";"1,7";"4,1";"10";"sommerlich";"";"HNFZ"
"19.09.1995";"14,8";"12,0";"18,6";"12,1";"2,0";"6";"0";"945,7";"87,0";"14,70";"1005,8";"2,2";"5,7";"2,1";"6,2";"10";"herbstlich";"2568";"HNFZ"
"20.09.1995";"12,3";"11,0";"17,0";"9,8";"10,8";"6";"0";"945,6";"80,0";"11,80";"1006,4";"1,4";"7,3";"2,8";"10,3";"10";"andeutungsweise herbstlich";"1944";"HNFZ"
"21.09.1995";"10,8";"9,1";"11,6";"9,6";"5,9";"6";"0";"954,8";"95,0";"12,30";"1016,5";"0,0";"7,7";"2,0";"6,7";"10";"andeutungsweise herbstlich";"1915";"WA"
"22.09.1995";"11,5";"7,7";"16,3";"6,9";"0,0";"0";"0";"959,2";"73,0";"9,30";"1021,1";"0,0";"6,7";"0,8";"2,6";"10";"andeutungsweise herbstlich";"";"WA"
"23.09.1995";"12,9";"7,5";"17,1";"8,2";"0,0";"0";"0";"960,0";"74,0";"11,00";"1021,6";"5,3";"5,0";"0,9";"2,6";"10";"herbstlich";"";"WA"
"24.09.1995";"13,6";"6,4";"18,6";"7,0";"0,0";"6";"0";"954,1";"69,0";"9,90";"1015,1";"8,5";"4,0";"1,3";"4,1";"10";"herbstlich";"1950";"WA"
"25.09.1995";"13,4";"11,0";"17,0";"11,5";"0,0";"0";"0";"956,2";"70,0";"10,80";"1017,4";"3,2";"5,7";"1,7";"6,7";"10";"herbstlich";"";"WZ"
"26.09.1995";"11,8";"11,3";"15,0";"10,6";"0,0";"0";"0";"960,5";"73,0";"10,40";"1022,4";"1,1";"4,7";"1,8";"5,7";"10";"andeutungsweise herbstlich";"";"WZ"
"27.09.1995";"14,0";"7,8";"20,3";"8,5";"11,7";"6";"0";"952,6";"75,0";"11,40";"1013,4";"6,2";"7,0";"3,7";"13,4";"10";"herbstlich";"2146";"WZ"
"28.09.1995";"9,3";"7,8";"13,0";"7,8";"0,0";"6";"0";"956,9";"61,0";"7,30";"1019,2";"6,8";"4,7";"2,4";"8,7";"10";"andeutungsweise herbstlich";"1126";"WZ"
"29.09.1995";"7,7";"5,0";"11,5";"5,5";"0,0";"0";"0";"957,9";"68,0";"7,00";"1020,6";"7,1";"2,7";"2,4";"7,2";"10";"andeutungsweise herbstlich";"";"WZ"
"30.09.1995";"8,4";"4,0";"11,8";"4,5";"0,0";"0";"0";"954,7";"63,0";"6,70";"1017,0";"3,9";"5,0";"2,7";"8,2";"10";"andeutungsweise herbstlich";"";"WZ"
"01.10.1995";"10,4";"7,6";"11,7";"7,9";"3,5";"6";"0";"954,2";"86,0";"10,70";"1016,0";"0,0";"7,7";"2,6";"6,7";"10";"andeutungsweise herbstlich";"1695";"WZ"
"02.10.1995";"15,0";"11,2";"20,3";"11,7";"0,0";"0";"0";"958,9";"76,0";"12,80";"1019,9";"7,4";"5,7";"1,4";"4,1";"10";"sommerlich";"";"WZ"
"03.10.1995";"16,6";"8,8";"21,4";"9,6";"0,2";"6";"0";"959,1";"76,0";"13,80";"1019,7";"7,4";"5,3";"1,0";"4,1";"10";"sommerlich";"2655";"SWZ"
"04.10.1995";"18,1";"12,1";"23,4";"14,0";"0,0";"0";"0";"956,9";"70,0";"14,40";"1017,1";"7,8";"3,0";"1,4";"4,6";"10";"sommerlich";"";"SWZ"
"05.10.1995";"17,0";"10,5";"22,8";"11,5";"17,6";"6";"0";"955,6";"79,0";"14,90";"1015,9";"9,9";"3,0";"0,8";"8,2";"10";"sommerlich";"2817";"SWZ"
"06.10.1995";"16,0";"13,7";"19,0";"14,2";"0,0";"0";"0";"960,2";"85,0";"15,50";"1021,0";"2,3";"6,3";"1,1";"5,1";"10";"herbstlich";"";"SWA"
"07.10.1995";"16,3";"12,4";"21,0";"13,4";"0,0";"0";"0";"966,0";"80,0";"14,90";"1027,1";"8,2";"3,3";"0,8";"3,6";"10";"sommerlich";"";"SWA"
"08.10.1995";"16,3";"10,5";"22,0";"11,1";"0,0";"0";"0";"966,6";"75,0";"13,20";"1027,8";"9,6";"3,3";"0,8";"5,1";"10";"sommerlich";"";"SWA"
"09.10.1995";"15,8";"9,8";"20,7";"10,5";"0,0";"0";"0";"962,9";"82,0";"14,40";"1023,9";"8,8";"4,0";"0,9";"3,6";"10";"sommerlich";"";"SWA"
"10.10.1995";"13,3";"11,5";"16,8";"11,0";"0,0";"0";"0";"961,0";"93,0";"14,30";"1022,5";"2,4";"7,0";"0,6";"2,1";"10";"andeutungsweise herbstlich";"";"SWA"
"11.10.1995";"14,4";"11,0";"18,6";"10,7";"0,0";"6";"0";"961,1";"90,0";"14,70";"1022,3";"6,8";"5,3";"0,7";"2,6";"10";"herbstlich";"2519";"SWA"
"12.10.1995";"12,9";"11,8";"14,8";"11,7";"0,3";"6";"0";"961,6";"95,0";"14,20";"1023,2";"0,0";"8,0";"0,5";"1,0";"10";"andeutungsweise herbstlich";"2312";"SWA"
"13.10.1995";"13,7";"11,8";"16,1";"12,1";"0,0";"0";"0";"961,7";"84,0";"13,30";"1023,1";"0,2";"6,0";"0,7";"1,0";"10";"andeutungsweise herbstlich";"";"SWA"
"14.10.1995";"13,3";"12,6";"15,6";"12,5";"0,0";"6";"0";"960,1";"84,0";"12,90";"1021,5";"0,0";"7,7";"0,7";"1,0";"10";"andeutungsweise herbstlich";"2182";"SWA"
"15.10.1995";"12,8";"12,3";"16,0";"11,6";"0,0";"6";"0";"960,0";"87,0";"13,10";"1021,5";"3,0";"4,3";"0,6";"2,6";"10";"andeutungsweise herbstlich";"2144";"SWA"
"16.10.1995";"10,8";"8,6";"12,8";"9,0";"0,0";"6";"0";"962,4";"88,0";"11,30";"1024,6";"0,0";"8,0";"1,0";"4,1";"10";"andeutungsweise herbstlich";"1787";"SWA"
"17.10.1995";"11,0";"10,0";"12,1";"10,2";"0,0";"6";"0";"964,7";"87,0";"11,50";"1027,0";"0,0";"8,0";"1,2";"2,6";"10";"andeutungsweise herbstlich";"1803";"SWA"
"18.10.1995";"14,9";"7,1";"20,0";"7,6";"0,3";"6";"0";"965,9";"73,0";"11,80";"1027,4";"6,4";"6,3";"1,2";"4,1";"10";"herbstlich";"2248";"NWA"
"19.10.1995";"14,3";"12,4";"17,0";"12,9";"0,0";"0";"0";"966,4";"83,0";"13,70";"1028,0";"1,7";"6,3";"1,3";"4,1";"10";"andeutungsweise herbstlich";"";"NWA"
"20.10.1995";"9,4";"10,3";"13,6";"7,3";"0,1";"6";"0";"962,6";"75,0";"9,30";"1025,2";"1,3";"6,7";"1,2";"6,2";"10";"andeutungsweise herbstlich";"1345";"NWA"
"21.10.1995";"7,5";"5,2";"8,9";"6,4";"0,2";"6";"0";"962,4";"77,0";"8,20";"1025,4";"0,0";"8,0";"1,5";"8,2";"10";"andeutungsweise herbstlich";"1077";"NWA"
"22.10.1995";"6,3";"3,7";"11,2";"3,5";"0,0";"0";"0";"961,3";"77,0";"7,50";"1024,5";"5,1";"2,7";"1,8";"6,7";"10";"andeutungsweise herbstlich";"";"SWA"
"23.10.1995";"9,6";"2,9";"16,3";"3,1";"0,0";"0";"0";"963,2";"79,0";"9,20";"1025,8";"8,0";"1,3";"0,8";"5,7";"10";"herbstlich";"";"SWA"
"24.10.1995";"8,0";"3,0";"14,0";"3,7";"0,0";"0";"0";"959,2";"81,0";"8,60";"1021,9";"8,7";"1,3";"0,7";"2,6";"10";"herbstlich";"";"SWA"
"25.10.1995";"11,1";"2,5";"16,6";"3,2";"0,0";"0";"0";"961,3";"76,0";"9,50";"1023,4";"8,9";"1,0";"0,9";"3,6";"10";"herbstlich";"";"SWA"
"26.10.1995";"11,5";"6,5";"18,2";"7,9";"0,0";"0";"0";"960,4";"72,0";"9,30";"1022,3";"8,8";"2,0";"0,7";"2,1";"10";"herbstlich";"";"SWA"
"27.10.1995";"15,1";"6,4";"20,3";"8,7";"0,0";"6";"0";"957,5";"68,0";"11,40";"1018,4";"5,3";"6,0";"0,9";"6,2";"10";"herbstlich";"2189";"SWA"
"28.10.1995";"14,4";"11,5";"18,5";"12,6";"1,8";"6";"0";"956,3";"80,0";"13,40";"1017,2";"7,0";"4,7";"2,0";"8,2";"10";"herbstlich";"2318";"WZ"
"29.10.1995";"12,8";"10,4";"15,6";"10,8";"2,7";"6";"0";"952,2";"91,0";"13,60";"1013,2";"1,1";"7,0";"1,4";"8,7";"10";"andeutungsweise herbstlich";"2234";"WZ"
"30.10.1995";"13,7";"10,5";"16,2";"11,5";"2,5";"6";"0";"956,8";"86,0";"13,40";"1017,9";"2,9";"5,3";"1,1";"3,1";"10";"andeutungsweise herbstlich";"2305";"WZ"
"31.10.1995";"11,9";"11,5";"13,4";"11,5";"0,0";"0";"0";"962,0";"84,0";"11,90";"1023,9";"0,0";"7,3";"1,1";"4,6";"10";"andeutungsweise herbstlich";"";"WZ"
"01.11.1995";"9,0";"8,5";"12,7";"7,4";"16,6";"6";"0";"952,8";"84,0";"9,80";"1014,8";"1,3";"6,3";"2,6";"8,7";"10";"andeutungsweise herbstlich";"1426";"NZ"
"02.11.1995";"4,3";"4,1";"7,4";"4,0";"1,5";"8";"0";"950,4";"81,0";"6,80";"1013,4";"1,3";"7,7";"2,8";"8,2";"10";"spätherbstlich";"661";"NZ"
"03.11.1995";"3,1";"3,4";"6,9";"1,0";"10,5";"8";"0";"945,9";"88,0";"7,10";"1008,9";"0,0";"7,7";"6,0";"16,5";"10";"spätherbstlich";"564";"NZ"
"04.11.1995";"-1,4";"-2,0";"1,2";"-2,2";"3,9";"7";"1";"959,3";"91,0";"5,00";"1024,3";"1,2";"7,7";"2,8";"9,3";"10";"vollwinterlich";"0";"NZ"
"05.11.1995";"-2,4";"-4,1";"-0,9";"-3,5";"0,1";"7";"11";"969,2";"89,0";"4,60";"1035,1";"0,8";"4,0";"1,6";"5,7";"10";"vollwinterlich";"0";"NZ"
"06.11.1995";"-1,2";"-4,6";"0,0";"-4,8";"0,0";"7";"9";"967,0";"72,0";"3,90";"1032,5";"0,0";"7,3";"2,0";"7,7";"10";"vollwinterlich";"0";"NZ"
"07.11.1995";"1,7";"-0,1";"3,4";"0,0";"0,4";"7";"3";"962,0";"75,0";"5,10";"1026,4";"0,0";"7,7";"2,5";"10,3";"10";"vollwinterlich";"237";"NZ"
"08.11.1995";"3,6";"1,4";"4,2";"1,8";"1,1";"6";"0";"959,6";"92,0";"7,20";"1023,4";"0,0";"8,0";"1,7";"4,1";"10";"spätherbstlich";"664";"NZ"
"09.11.1995";"5,6";"3,0";"9,9";"3,1";"0,0";"0";"0";"955,7";"85,0";"7,80";"1018,7";"2,8";"4,0";"0,8";"3,1";"10";"andeutungsweise herbstlich";"";"SEA"
"10.11.1995";"3,4";"0,9";"8,0";"0,8";"0,0";"0";"0";"952,9";"91,0";"7,30";"1016,3";"4,4";"7,3";"1,4";"4,1";"10";"andeutungsweise herbstlich";"";"SEA"
"11.11.1995";"4,0";"1,8";"8,5";"1,5";"0,0";"0";"0";"952,5";"90,0";"7,40";"1015,7";"5,4";"6,0";"1,8";"4,6";"10";"andeutungsweise herbstlich";"";"SEA"
"12.11.1995";"2,0";"1,0";"4,5";"0,7";"0,0";"6";"0";"953,2";"97,0";"6,80";"1016,9";"0,8";"6,3";"2,0";"7,2";"10";"spätherbstlich";"482";"SEA"
"13.11.1995";"4,7";"1,9";"6,0";"1,7";"0,2";"6";"0";"954,3";"96,0";"8,00";"1017,4";"0,0";"8,0";"0,9";"6,7";"10";"spätherbstlich";"880";"SEA"
"14.11.1995";"7,7";"6,0";"8,8";"6,0";"0,4";"6";"0";"953,1";"98,0";"10,30";"1015,4";"0,0";"7,3";"1,1";"3,1";"10";"andeutungsweise herbstlich";"1401";"SWZ"
"15.11.1995";"8,6";"4,3";"11,5";"6,7";"0,2";"6";"0";"946,1";"84,0";"9,40";"1007,8";"1,7";"6,7";"1,3";"3,1";"10";"andeutungsweise herbstlich";"1368";"SWZ"
"16.11.1995";"9,2";"5,9";"10,4";"7,0";"36,0";"6";"0";"940,2";"95,0";"10,90";"1001,3";"0,0";"8,0";"2,1";"7,7";"10";"andeutungsweise herbstlich";"1643";"SWZ"
"17.11.1995";"5,4";"6,1";"11,5";"3,7";"9,1";"8";"0";"940,5";"91,0";"8,50";"1002,6";"1,5";"6,0";"3,5";"13,9";"10";"andeutungsweise herbstlich";"949";"NZ"
"18.11.1995";"-0,4";"0,1";"3,7";"-1,5";"0,7";"7";"0";"956,9";"76,0";"4,60";"1021,5";"5,1";"6,7";"3,8";"10,8";"10";"spätherbstlich";"0";"NZ"
"19.11.1995";"0,2";"-1,6";"1,7";"-1,5";"1,7";"7";"0";"956,8";"80,0";"4,90";"1021,3";"0,0";"7,7";"6,2";"16,5";"10";"vollwinterlich";"87";"NZ"
"20.11.1995";"-1,0";"-1,6";"2,4";"-2,4";"0,0";"0";"0";"964,5";"78,0";"4,50";"1029,8";"8,0";"1,7";"2,3";"13,4";"10";"spätherbstlich";"";"NZ"
"21.11.1995";"-2,9";"-5,8";"1,0";"-5,6";"0,0";"0";"0";"963,2";"71,0";"3,50";"1028,9";"8,5";"0,3";"1,7";"6,2";"10";"spätherbstlich";"";"SWA"
"22.11.1995";"-0,6";"-6,4";"6,5";"-6,4";"0,0";"0";"0";"962,3";"77,0";"4,40";"1027,3";"7,4";"3,3";"0,7";"2,6";"10";"andeutungsweise herbstlich";"";"SWA"
"23.11.1995";"4,2";"-2,1";"5,8";"-0,4";"0,0";"6";"0";"963,4";"83,0";"6,90";"1027,3";"0,0";"7,7";"0,4";"2,1";"10";"spätherbstlich";"656";"SWA"
"24.11.1995";"1,8";"1,6";"8,0";"-0,3";"0,0";"0";"0";"956,9";"88,0";"6,50";"1020,9";"6,9";"4,7";"1,0";"3,6";"10";"andeutungsweise herbstlich";"";"SWA"
"25.11.1995";"-0,6";"-1,3";"2,4";"-1,7";"0,0";"0";"0";"953,3";"96,0";"5,70";"1017,7";"0,8";"8,0";"1,2";"3,1";"10";"vollwinterlich";"";"SWA"
"26.11.1995";"-0,2";"-1,5";"3,0";"-2,0";"0,0";"0";"0";"949,7";"92,0";"5,60";"1013,8";"3,8";"6,3";"1,3";"4,1";"10";"spätherbstlich";"";"TB"
"27.11.1995";"-0,8";"-2,2";"2,0";"-2,3";"0,0";"6";"0";"948,0";"95,0";"5,50";"1012,1";"3,8";"7,7";"0,8";"3,1";"10";"spätherbstlich";"71";"TB"
"28.11.1995";"2,7";"-0,7";"4,5";"-0,8";"0,6";"6";"0";"952,5";"96,0";"7,20";"1016,0";"0,0";"8,0";"1,3";"4,5";"10";"spätherbstlich";"576";"TB"
"29.11.1995";"2,8";"1,2";"4,0";"1,9";"0,0";"0";"0";"958,3";"96,0";"7,30";"1022,2";"0,0";"8,0";"1,1";"2,6";"10";"spätherbstlich";"";"HFA"
"30.11.1995";"1,8";"1,4";"2,9";"0,8";"0,0";"6";"0";"961,2";"94,0";"6,60";"1025,5";"0,0";"8,0";"2,1";"6,2";"10";"vollwinterlich";"419";"HFA"
"01.12.1995";"1,3";"0,3";"2,2";"0,2";"0,0";"6";"0";"963,3";"90,0";"6,00";"1027,9";"0,0";"8,0";"1,5";"5,1";"10";"vollwinterlich";"312";"HFA"
"02.12.1995";"3,2";"-1,1";"5,0";"-0,9";"2,6";"8";"0";"962,3";"91,0";"6,90";"1026,3";"0,2";"7,7";"1,0";"2,1";"10";"spätherbstlich";"593";"HFA"
"03.12.1995";"-0,1";"0,8";"3,9";"-0,8";"1,5";"8";"0";"958,7";"93,0";"5,70";"1023,3";"0,0";"7,7";"1,6";"4,6";"10";"spätherbstlich";"147";"HFA"
"04.12.1995";"-0,6";"-2,9";"0,5";"-2,3";"0,5";"7";"1";"956,2";"94,0";"5,50";"1020,8";"0,0";"7,7";"1,8";"7,2";"10";"vollwinterlich";"86";"HFA"
"05.12.1995";"-2,7";"-2,1";"-0,8";"-3,2";"0,0";"0";"1";"952,6";"74,0";"3,70";"1017,5";"0,0";"8,0";"3,7";"10,3";"10";"vollwinterlich";"";"HFA"
"06.12.1995";"-4,2";"-3,7";"-2,8";"-4,8";"0,0";"7";"1";"951,8";"83,0";"3,80";"1017,0";"0,0";"8,0";"1,7";"3,1";"10";"vollwinterlich";"0";"HFA"
"07.12.1995";"-2,4";"-4,7";"-0,4";"-5,0";"0,0";"0";"0";"954,7";"86,0";"4,50";"1019,7";"0,1";"6,0";"0,9";"2,6";"10";"vollwinterlich";"";"HFA"
"08.12.1995";"-2,1";"-4,0";"-0,7";"-3,6";"0,0";"0";"0";"962,1";"97,0";"5,10";"1027,5";"0,0";"8,0";"1,5";"4,1";"10";"vollwinterlich";"";"HFA"
"09.12.1995";"-2,1";"-2,8";"-0,6";"-2,9";"0,0";"0";"0";"968,3";"98,0";"5,20";"1034,1";"0,0";"8,0";"0,8";"2,6";"10";"vollwinterlich";"";"BM"
"10.12.1995";"-2,6";"-2,5";"-1,4";"-3,1";"0,0";"7";"0";"969,6";"98,0";"5,00";"1035,6";"0,0";"8,0";"0,9";"2,1";"10";"vollwinterlich";"0";"BM"
"11.12.1995";"-0,6";"-2,7";"0,3";"-3,5";"2,4";"8";"0";"965,5";"95,0";"5,50";"1030,7";"0,0";"8,0";"1,0";"4,6";"10";"vollwinterlich";"86";"BM"
"12.12.1995";"-0,9";"-0,1";"0,5";"-1,9";"7,2";"7";"1";"958,9";"96,0";"5,60";"1023,7";"0,0";"8,0";"2,2";"8,9";"10";"vollwinterlich";"56";"HNFA"
"13.12.1995";"-2,6";"-4,5";"-1,8";"-3,1";"3,6";"7";"12";"958,7";"92,0";"4,70";"1024,0";"0,0";"8,0";"2,3";"7,2";"10";"vollwinterlich";"0";"HNFA"
"14.12.1995";"-3,5";"-4,7";"-2,9";"-4,2";"1,5";"7";"14";"953,8";"91,0";"4,30";"1019,0";"0,0";"8,0";"2,5";"8,2";"10";"vollwinterlich";"0";"HNFA"
"15.12.1995";"-3,1";"-5,0";"-2,2";"-5,0";"0,0";"7";"14";"958,9";"96,0";"4,60";"1024,3";"0,0";"6,7";"2,2";"7,7";"10";"vollwinterlich";"0";"HNFA"
"16.12.1995";"-2,2";"-2,4";"-1,5";"-2,6";"0,0";"7";"8";"958,2";"98,0";"5,10";"1023,3";"0,0";"8,0";"2,5";"6,2";"10";"vollwinterlich";"0";"HNFA"
"17.12.1995";"-2,4";"-3,0";"-1,2";"-3,4";"0,7";"7";"8";"955,4";"97,0";"5,00";"1020,4";"0,0";"8,0";"0,8";"5,7";"10";"vollwinterlich";"0";"HNFA"
"18.12.1995";"2,2";"-2,4";"3,7";"-2,1";"3,8";"6";"6";"953,9";"98,0";"7,00";"1017,6";"0,0";"8,0";"1,3";"6,2";"10";"spätherbstlich";"520";"HNZ"
"19.12.1995";"2,5";"1,1";"3,3";"2,0";"0,0";"0";"2";"953,2";"93,0";"6,80";"1016,8";"0,0";"7,7";"1,1";"2,6";"10";"vollwinterlich";"";"HNZ"
"20.12.1995";"3,8";"0,3";"7,6";"0,4";"15,2";"6";"0";"948,1";"92,0";"7,30";"1011,0";"0,0";"8,0";"3,4";"13,9";"10";"spätherbstlich";"705";"HNZ"
"21.12.1995";"3,2";"0,5";"5,0";"0,7";"9,6";"8";"0";"952,9";"97,0";"7,20";"1016,3";"0,0";"8,0";"1,9";"6,2";"10";"spätherbstlich";"660";"HNZ"
"22.12.1995";"7,5";"1,6";"8,9";"5,0";"2,0";"6";"0";"943,0";"81,0";"8,40";"1004,7";"0,0";"6,3";"1,9";"5,7";"10";"andeutungsweise herbstlich";"1152";"WS"
"23.12.1995";"10,1";"4,1";"13,2";"5,6";"1,4";"6";"0";"932,8";"74,0";"8,90";"993,3";"1,1";"6,7";"3,7";"15,4";"10";"andeutungsweise herbstlich";"1479";"WS"
"24.12.1995";"6,6";"8,1";"10,4";"5,2";"21,2";"6";"0";"934,5";"86,0";"8,60";"995,9";"0,0";"7,3";"4,0";"13,9";"10";"andeutungsweise herbstlich";"1084";"WS"
